,pl_name,ra,dec
26284,Kepler-142 b,295.1190067,48.4813635
26285,Kepler-142 b,295.1190067,48.4813635
26286,Kepler-386 b,289.8589165,48.6938077
26287,Kepler-1573 b,292.9883129,49.4849664
26288,Kepler-1574 b,292.1586689,49.6377914
26289,Kepler-1575 b,293.7432102,45.7615507
26290,Kepler-1576 b,289.0739641,40.3660239
26291,Kepler-1254 c,285.1733174,48.7700099
26292,Kepler-1577 b,292.9552704,47.5730433
26293,Kepler-1578 b,288.3021104,47.7756227
26294,Kepler-1578 b,288.3021104,47.7756227
26295,Kepler-1336 c,296.2776587,46.8998006
26296,Kepler-404 c,286.3985796,45.3435241
26297,Kepler-446 d,282.2501047,44.921002
26298,Kepler-446 d,282.2501047,44.921002
26299,Kepler-446 d,282.2501047,44.921002
26300,Kepler-1370 c,284.5656897,41.7784781
26301,Kepler-1391 b,294.8309749,46.6595768
26302,Kepler-1391 b,294.8309749,46.6595768
26303,Kepler-1521 b,292.6903779,37.8350549
26304,Kepler-1521 b,292.6903779,37.8350549
26305,Kepler-1521 b,292.6903779,37.8350549
26306,Kepler-1522 b,289.8432347,52.0702094
26307,Kepler-1522 b,289.8432347,52.0702094
26308,Kepler-1086 c,295.251187,45.8429537
26309,Kepler-121 b,286.1621273,39.6780204
26310,Kepler-1526 b,285.1197266,38.8664618
26311,Kepler-1526 b,285.1197266,38.8664618
26312,Kepler-477 b,288.067445,42.355305
26313,Kepler-399 b,299.5017242,40.6707669
26314,Kepler-400 c,290.9444679,40.4800528
26315,Kepler-400 c,290.9444679,40.4800528
26316,Kepler-401 c,290.0827494,50.8634361
26317,Kepler-433 b,297.5936232,40.9772546
26318,Kepler-526 b,297.6509281,47.3962246
26319,Kepler-528 b,295.6848595,47.7480914
26320,Kepler-528 b,295.6848595,47.7480914
26321,Kepler-141 c,297.9707271,47.7316041
26322,Kepler-141 c,297.9707271,47.7316041
26323,Kepler-141 c,297.9707271,47.7316041
26324,Kepler-141 c,297.9707271,47.7316041
26325,Kepler-112 b,296.9811361,43.2097025
26326,Kepler-112 b,296.9811361,43.2097025
26327,Kepler-101 b,283.255507,48.3552474
26328,Kepler-209 c,291.1694567,42.6407281
26329,Kepler-229 d,286.9994758,48.3757867
26330,Kepler-603 b,294.2809679,42.2909295
26331,Kepler-603 d,294.2809679,42.2909295
26332,Kepler-603 c,294.2809679,42.2909295
26333,Kepler-402 e,288.3701976,43.3546109
26334,Kepler-402 d,288.3701976,43.3546109
26335,Kepler-952 b,285.3718781,41.9938697
26336,Kepler-952 b,285.3718781,41.9938697
26337,Kepler-952 b,285.3718781,41.9938697
26338,Kepler-603 b,294.2809679,42.2909295
26339,Kepler-603 d,294.2809679,42.2909295
26340,Kepler-725 b,283.9774949,44.8115613
26341,Kepler-725 b,283.9774949,44.8115613
26342,Kepler-725 b,283.9774949,44.8115613
26343,HD 169142 b,276.1240717,-29.7805318
26344,Kepler-1515 b,290.9739057,48.1782059
26345,Kepler-1580 b,285.9687099,41.3635264
26346,Kepler-1580 b,285.9687099,41.3635264
26347,Kepler-1582 b,289.3765441,41.1580845
26348,Kepler-1583 b,286.3869335,47.0165188
26349,Kepler-1584 b,287.7626791,43.2743929
26350,Kepler-142 c,295.1190067,48.4813635
26351,Kepler-142 c,295.1190067,48.4813635
26352,Kepler-391 c,290.6218844,51.0573453
26353,Kepler-1585 b,296.1589897,44.5630457
26354,Kepler-1586 b,298.2026236,44.9258585
26355,Kepler-952 b,285.3718781,41.9938697
26356,Kepler-603 b,294.2809679,42.2909295
26357,Kepler-725 b,283.9774949,44.8115613
26358,Kepler-603 c,294.2809679,42.2909295
26359,Kepler-603 b,294.2809679,42.2909295
26360,Kepler-1586 b,298.2026236,44.9258585
26361,Kepler-1586 b,298.2026236,44.9258585
26362,Kepler-1527 b,297.4144457,46.0608077
26363,Kepler-1529 b,289.8707469,41.0407482
26364,Kepler-154 e,289.7805393,49.8965624
26365,Kepler-433 b,297.5936232,40.9772546
26366,Kepler-433 b,297.5936232,40.9772546
26367,Kepler-276 b,293.568197,39.0363123
26368,Kepler-726 b,291.7172776,44.8873466
26369,Kepler-1398 b,294.8661073,48.6389923
26370,Kepler-1254 b,285.1733174,48.7700099
26371,Kepler-238 e,287.8971066,40.6378141
26372,Kepler-1430 b,289.6975391,43.3719581
26373,Kepler-1463 b,294.4872785,42.0069064
26374,Kepler-1463 b,294.4872785,42.0069064
26375,Kepler-274 c,292.9227926,38.4772173
26376,Kepler-1466 b,289.8312418,44.6098415
26377,Kepler-1467 b,295.0485389,45.3426781
26378,Kepler-255 d,296.0642702,45.9767647
26379,Kepler-296 e,286.5400278,49.4372614
26380,Kepler-174 d,287.4389454,43.8320052
26381,Kepler-605 c,287.2954015,43.2798677
26382,Kepler-610 c,293.1713241,45.0655934
26383,Kepler-191 b,291.1833211,45.3230937
26384,Kepler-192 d,287.9179379,45.5928829
26385,Kepler-192 d,287.9179379,45.5928829
26386,Kepler-192 d,287.9179379,45.5928829
26387,Kepler-194 d,291.971429,47.8640498
26388,Kepler-1498 b,284.7780883,44.9167513
26389,Kepler-1430 b,289.6975391,43.3719581
26390,Kepler-1431 b,292.6583919,49.8651522
26391,Kepler-1431 b,292.6583919,49.8651522
26392,Kepler-1433 b,287.3634559,49.4568649
26393,Kepler-1434 b,295.5384415,51.2030002
26394,Kepler-1434 b,295.5384415,51.2030002
26395,Kepler-1437 b,291.8649164,49.325869
26396,Kepler-964 b,295.300065,40.5565792
26397,Kepler-1669 d,297.4303826,39.8478795
26398,Kepler-195 c,288.1209339,47.9666141
26399,Kepler-290 b,286.4100307,42.6815137
26400,Kepler-290 b,286.4100307,42.6815137
26401,Kepler-290 c,286.4100307,42.6815137
26402,Kepler-1869 c,292.6149958,42.7643438
26403,Kepler-880 c,281.9712347,43.6727839
26404,Kepler-896 b,282.4391402,43.7344291
26405,Kepler-896 c,282.4391402,43.7344291
26406,Kepler-1162 c,283.2920273,45.4339813
26407,Kepler-1610 c,295.9049795,45.4054296
26408,Kepler-1921 b,300.3161723,45.4953271
26409,Kepler-864 b,285.0570943,46.3206074
26410,Kepler-949 c,298.6079128,46.45366
26411,Kepler-949 c,298.6079128,46.45366
26412,Kepler-1052 b,295.34273,46.6022134
26413,Kepler-1859 b,293.9886751,46.7179996
26414,Kepler-784 b,295.9206663,47.4486164
26415,Kepler-784 b,295.9206663,47.4486164
26416,Kepler-784 b,295.9206663,47.4486164
26417,Kepler-784 b,295.9206663,47.4486164
26418,Kepler-164 e,287.7808115,47.6298453
26419,Kepler-164 e,287.7808115,47.6298453
26420,Kepler-164 e,287.7808115,47.6298453
26421,Kepler-164 e,287.7808115,47.6298453
26422,Kepler-297 c,283.2091605,48.7776156
26423,Kepler-297 d,283.2091605,48.7776156
26424,Kepler-297 b,283.2091605,48.7776156
26425,Kepler-311 b,282.0612731,47.0854984
26426,Kepler-311 b,282.0612731,47.0854984
26427,Kepler-311 b,282.0612731,47.0854984
26428,Kepler-347 b,289.1995995,49.3056404
26429,Kepler-347 b,289.1995995,49.3056404
26430,Kepler-347 c,289.1995995,49.3056404
26431,Kepler-1481 b,289.4390075,49.7312226
26432,Kepler-1483 b,295.4097409,42.1507935
26433,Kepler-1484 b,292.6842738,38.1262604
26434,Kepler-1485 b,298.0954404,44.7370612
26435,Kepler-920 c,284.2969363,49.1585983
26436,Kepler-188 b,281.2797173,44.3154743
26437,Kepler-750 b,289.0968274,44.004364
26438,Kepler-1330 b,290.5767116,39.9568913
26439,Kepler-789 b,295.9751549,38.9466396
26440,Kepler-640 b,296.0322,42.1317392
26441,Kepler-1159 b,294.266325,45.2042317
26442,Kepler-1439 b,285.7396971,40.9798688
26443,Kepler-1452 b,292.422792,38.2662824
26444,Kepler-1452 b,292.422792,38.2662824
26445,Kepler-1453 b,286.1255037,47.9475586
26446,Kepler-438 b,281.6457236,41.9510686
26447,Kepler-1457 b,283.7705481,42.027203
26448,Kepler-1457 b,283.7705481,42.027203
26449,Kepler-1458 b,283.2115971,41.0380135
26450,Kepler-449 c,293.732787,41.9006366
26451,Kepler-1098 b,295.502673,43.2326992
26452,Kepler-676 b,296.2220259,50.2873626
26453,Kepler-316 c,290.825835,44.1838993
26454,Kepler-340 c,295.933471,40.3005515
26455,Kepler-864 b,285.0570943,46.3206074
26456,Kepler-949 b,298.6079128,46.45366
26457,Kepler-1052 c,295.34273,46.6022134
26458,Kepler-1859 b,293.9886751,46.7179996
26459,Kepler-1859 b,293.9886751,46.7179996
26460,Kepler-975 b,290.54851,38.4952415
26461,Kepler-1610 c,295.9049795,45.4054296
26462,Kepler-656 b,288.3278778,47.381538
26463,Kepler-157 d,291.0972257,38.8756049
26464,Kepler-920 c,284.2969363,49.1585983
26465,Kepler-920 c,284.2969363,49.1585983
26466,Kepler-867 b,287.2852554,51.2499499
26467,Kepler-368 c,291.880018,45.3878419
26468,Kepler-154 c,289.7805393,49.8965624
26469,Kepler-154 c,289.7805393,49.8965624
26470,Kepler-368 c,291.880018,45.3878419
26471,Kepler-1541 b,283.7870875,48.0296019
26472,Kepler-1541 b,283.7870875,48.0296019
26473,Kepler-1542 c,285.7284757,42.6544651
26474,Kepler-1460 b,285.5577888,44.0108221
26475,Kepler-274 b,292.9227926,38.4772173
26476,Kepler-157 d,291.0972257,38.8756049
26477,Kepler-157 d,291.0972257,38.8756049
26478,Kepler-169 b,285.9999204,40.9193822
26479,Kepler-169 b,285.9999204,40.9193822
26480,Kepler-169 d,285.9999204,40.9193822
26481,Kepler-169 f,285.9999204,40.9193822
26482,Kepler-171 d,296.7719082,41.7555958
26483,Kepler-172 e,283.3684093,41.821839
26484,Kepler-1469 b,293.8213286,39.3913385
26485,Kepler-181 b,296.1512831,50.0957806
26486,Kepler-213 b,290.8241931,44.6472832
26487,Kepler-1894 c,295.5864604,49.6668523
26488,Kepler-1894 c,295.5864604,49.6668523
26489,Kepler-1542 c,285.7284757,42.6544651
26490,Kepler-1544 b,297.2852168,49.2124526
26491,Kepler-1545 b,298.8988313,47.4630696
26492,Kepler-1471 b,289.6649171,50.0200612
26493,Kepler-975 b,290.54851,38.4952415
26494,Kepler-975 c,290.54851,38.4952415
26495,Kepler-975 b,290.54851,38.4952415
26496,Kepler-975 b,290.54851,38.4952415
26497,Kepler-1487 c,295.4980737,38.6444499
26498,Kepler-416 c,291.5569554,39.2272923
26499,Kepler-416 c,291.5569554,39.2272923
26500,Kepler-416 d,291.5569554,39.2272923
26501,Kepler-416 b,291.5569554,39.2272923
26502,Kepler-1801 b,295.1640095,39.2014024
26503,Kepler-1801 b,295.1640095,39.2014024
26504,Kepler-1801 c,295.1640095,39.2014024
26505,Kepler-1500 b,288.883474,39.7446547
26506,Kepler-1501 b,289.918589,42.001428
26507,Kepler-1502 b,296.1079271,39.3199201
26508,Kepler-1503 b,293.7271604,42.8067119
26509,Kepler-1508 b,298.1188802,40.3750316
26510,Kepler-1508 b,298.1188802,40.3750316
26511,Kepler-161 b,290.5164698,43.0838642
26512,Kepler-203 c,297.089959,41.3880686
26513,Kepler-296 f,286.5400278,49.4372614
26514,Kepler-1470 b,288.6949475,39.8830802
26515,Kepler-290 d,286.4100307,42.6815137
26516,Kepler-1869 c,292.6149958,42.7643438
26517,Kepler-1869 b,292.6149958,42.7643438
26518,Kepler-1869 b,292.6149958,42.7643438
26519,Kepler-1869 c,292.6149958,42.7643438
26520,Kepler-1472 b,294.8526163,49.0574468
26521,Kepler-865 b,297.7242257,43.5272796
26522,Kepler-865 c,297.7242257,43.5272796
26523,Kepler-865 b,297.7242257,43.5272796
26524,Kepler-880 b,281.9712347,43.6727839
26525,Kepler-880 b,281.9712347,43.6727839
26526,Kepler-880 b,281.9712347,43.6727839
26527,Kepler-880 c,281.9712347,43.6727839
26528,Kepler-896 b,282.4391402,43.7344291
26529,Kepler-896 b,282.4391402,43.7344291
26530,Kepler-896 b,282.4391402,43.7344291
26531,Kepler-763 c,292.1445534,47.1573604
26532,Kepler-763 b,292.1445534,47.1573604
26533,Kepler-1518 c,300.3323404,44.9861065
26534,Kepler-1518 b,300.3323404,44.9861065
26535,Kepler-1162 c,283.2920273,45.4339813
26536,Kepler-1162 b,283.2920273,45.4339813
26537,Kepler-1610 b,295.9049795,45.4054296
26538,Kepler-1610 b,295.9049795,45.4054296
26539,Kepler-1610 b,295.9049795,45.4054296
26540,Kepler-1921 c,300.3161723,45.4953271
26541,Kepler-1921 c,300.3161723,45.4953271
26542,Kepler-1921 b,300.3161723,45.4953271
26543,Kepler-1921 c,300.3161723,45.4953271
26544,Kepler-1126 c,285.691955,45.6893993
26545,Kepler-1491 b,293.6297645,45.7406293
26546,Kepler-1491 c,293.6297645,45.7406293
26547,Kepler-1473 b,290.6365144,48.9961494
26548,Kepler-1475 b,295.9482766,44.753096
26549,Kepler-1476 b,284.5320743,43.9898971
26550,Kepler-1477 b,281.2985305,42.6856727
26551,Kepler-401 b,290.0827494,50.8634361
26552,Kepler-1558 b,286.8194349,46.9117837
26553,Kepler-697 b,283.8643937,41.3463859
26554,Kepler-330 b,288.4474035,44.8017616
26555,Kepler-1214 b,285.1427113,49.8006565
26556,Kepler-200 c,284.4099503,41.2374928
26557,Kepler-200 c,284.4099503,41.2374928
26558,Kepler-208 d,293.8901979,42.5279413
26559,Kepler-1509 b,283.7977792,46.9310139
26560,Kepler-1510 b,298.9591432,48.2578295
26561,Kepler-1511 b,288.4211892,43.179773
26562,Kepler-182 c,289.8301128,50.5862025
26563,Kepler-307 c,297.7950939,40.4176403
26564,Kepler-310 b,288.839278,46.9867472
26565,Kepler-1441 b,293.7191177,43.1245756
26566,Kepler-135 c,290.4950939,38.7954956
26567,Kepler-208 d,293.8901979,42.5279413
26568,Kepler-215 e,294.9735313,45.2136867
26569,Kepler-215 e,294.9735313,45.2136867
26570,Kepler-217 c,293.0377331,46.2775223
26571,Kepler-1490 b,295.6935734,42.6094543
26572,Kepler-219 c,288.7389481,46.7625929
26573,Kepler-299 c,283.2070156,48.5805222
26574,Kepler-627 b,292.1042198,39.7678585
26575,Kepler-1360 b,300.3440482,45.6231826
26576,Kepler-1385 b,282.6313559,46.481022
26577,Kepler-173 b,294.6466171,41.8840952
26578,Kepler-692 b,294.7768068,40.1537027
26579,Kepler-199 b,295.5594278,40.236249
26580,Kepler-199 b,295.5594278,40.236249
26581,Kepler-631 b,296.885724,40.2281717
26582,Kepler-110 b,292.9291693,48.6028303
26583,Kepler-110 b,292.9291693,48.6028303
26584,Kepler-198 b,290.6731326,38.6910045
26585,Kepler-198 b,290.6731326,38.6910045
26586,Kepler-576 b,295.1828896,38.6542028
26587,Kepler-157 c,291.0972257,38.8756049
26588,Kepler-1515 b,290.9739057,48.1782059
26589,Kepler-603 c,294.2809679,42.2909295
26590,Kepler-603 b,294.2809679,42.2909295
26591,Kepler-603 b,294.2809679,42.2909295
26592,CoRoT-3 b,292.0552827,0.1218359
26593,Kepler-1515 b,290.9739057,48.1782059
26594,Kepler-1976 b,292.16706,48.7275345
26595,Kepler-1976 b,292.16706,48.7275345
26596,Kepler-1976 b,292.16706,48.7275345
26597,Kepler-120 c,287.8915707,39.3390979
26598,Kepler-479 b,291.0218899,37.7698734
26599,Kepler-170 b,284.5211975,41.6296562
26600,Kepler-555 b,285.516872,38.9324587
26601,Kepler-170 b,284.5211975,41.6296562
26602,Kepler-638 b,284.9194213,41.6172093
26603,Kepler-701 b,288.99418,41.6333125
26604,Kepler-557 b,293.7084179,41.6151084
26605,Kepler-557 b,293.7084179,41.6151084
26606,Kepler-702 b,293.8781041,41.6617245
26607,Kepler-171 b,296.7719082,41.7555958
26608,Kepler-704 b,283.3163671,41.8370942
26609,Kepler-172 b,283.3684093,41.821839
26610,Kepler-237 c,283.2213438,40.421762
26611,Kepler-172 b,283.3684093,41.821839
26612,Kepler-478 b,292.4870063,46.196187
26613,Kepler-114 c,294.121482,48.3497977
26614,Kepler-480 b,294.4639165,49.7650473
26615,Kepler-480 b,294.4639165,49.7650473
26616,Kepler-635 b,289.7732613,40.8007019
26617,Kepler-695 b,299.3160934,40.8223815
26618,Kepler-546 b,283.257573,40.9904095
26619,Kepler-169 e,285.9999204,40.9193822
26620,Kepler-169 e,285.9999204,40.9193822
26621,Kepler-169 e,285.9999204,40.9193822
26622,Kepler-599 b,285.9115968,41.0695091
26623,Kepler-151 b,292.1627933,41.0231947
26624,Kepler-151 b,292.1627933,41.0231947
26625,KMT-2019-BLG-0371L b,268.3839167,-31.5550222
26626,Kepler-122 b,291.1118647,39.9490248
26627,Kepler-114 b,294.121482,48.3497977
26628,Kepler-110 c,292.9291693,48.6028303
26629,Kepler-114 d,294.121482,48.3497977
26630,Kepler-42 b,292.2196,44.6173667
26631,Kepler-460 c,288.4749028,40.6512848
26632,Kepler-173 c,294.6466171,41.8840952
26633,Kepler-1545 b,298.8988313,47.4630696
26634,Kepler-108 c,294.5589885,46.0623952
26635,Kepler-81 c,293.6369437,42.8248275
26636,Kepler-247 d,288.6425609,43.0393769
26637,Kepler-83 d,282.2325197,43.6655662
26638,Kepler-83 d,282.2325197,43.6655662
26639,Kepler-293 b,286.3580611,42.4064917
26640,Kepler-292 f,295.7661979,42.4242822
26641,HD 77338 b,135.3022475,-25.5282343
26642,Kepler-489 b,290.8332412,38.1841851
26643,Kepler-489 b,290.8332412,38.1841851
26644,Kepler-467 b,287.3629145,38.6497341
26645,Kepler-472 b,296.5245187,39.2498503
26646,Kepler-827 b,294.9660027,42.7085608
26647,Kepler-827 b,294.9660027,42.7085608
26648,Kepler-889 b,291.467454,50.7595597
26649,Kepler-888 b,295.5212866,49.7386804
26650,Kepler-79 d,300.5171067,44.3815508
26651,Kepler-79 d,300.5171067,44.3815508
26652,Kepler-117 c,288.7930651,48.040176
26653,Kepler-117 c,288.7930651,48.040176
26654,Kepler-117 c,288.7930651,48.040176
26655,Kepler-120 b,287.8915707,39.3390979
26656,Kepler-120 b,287.8915707,39.3390979
26657,Kepler-514 b,286.2471739,50.2423694
26658,Kepler-137 b,282.1355875,43.0391951
26659,Kepler-132 b,283.23581,41.343037
26660,Kepler-136 b,296.4673039,42.5987984
26661,Kepler-136 b,296.4673039,42.5987984
26662,Kepler-254 d,288.1646541,45.8164257
26663,Kepler-31 d,294.0230229,45.8530535
26664,Kepler-286 d,290.6761874,48.2942362
26665,Kepler-286 d,290.6761874,48.2942362
26666,Kepler-296 b,286.5400278,49.4372614
26667,Kepler-296 b,286.5400278,49.4372614
26668,Kepler-253 b,291.8419337,44.858124
26669,Kepler-516 b,295.6087625,38.7357368
26670,Kepler-516 b,295.6087625,38.7357368
26671,Kepler-518 b,287.090019,41.3737576
26672,Kepler-521 b,298.8163801,43.9980203
26673,Kepler-574 b,290.2470519,52.1491051
26674,Kepler-251 c,296.5662171,44.1058077
26675,Kepler-251 c,296.5662171,44.1058077
26676,Kepler-188 c,281.2797173,44.3154743
26677,Kepler-188 c,281.2797173,44.3154743
26678,Kepler-547 b,286.1185888,44.3452063
26679,Kepler-646 b,290.4714596,44.3870422
26680,Kepler-721 b,284.4305132,44.4803776
26681,Kepler-1647 b,298.150057,40.6561751
26682,Kepler-156 b,290.2964214,37.7494271
26683,Kepler-146 c,294.1107631,38.7102222
26684,Kepler-80 c,296.1125759,39.9787451
26685,Kepler-150 d,288.2341025,40.520897
26686,Kepler-159 c,297.0702037,40.868734
26687,Kepler-202 c,282.9734874,41.3217991
26688,Kepler-170 c,284.5211975,41.6296562
26689,Kepler-170 c,284.5211975,41.6296562
26690,Kepler-172 c,283.3684093,41.821839
26691,Kepler-721 b,284.4305132,44.4803776
26692,Kepler-912 b,298.1111779,41.758324
26693,Kepler-312 c,298.3957687,42.4597712
26694,Kepler-909 b,289.5063796,45.3709728
26695,Kepler-909 b,289.5063796,45.3709728
26696,Kepler-915 b,290.5921293,45.7372184
26697,Kepler-252 c,295.579329,44.5459052
26698,Kepler-788 b,290.0004154,38.5398551
26699,Kepler-788 b,290.0004154,38.5398551
26700,Kepler-276 c,293.568197,39.0363123
26701,Kepler-787 b,291.6924773,38.5729105
26702,Kepler-787 b,291.6924773,38.5729105
26703,Kepler-786 b,293.7439223,38.9392217
26704,Kepler-275 c,292.4797004,38.5149018
26705,Kepler-252 c,295.579329,44.5459052
26706,Kepler-174 c,287.4389454,43.8320052
26707,Kepler-253 d,291.8419337,44.858124
26708,Kepler-192 c,287.9179379,45.5928829
26709,Kepler-117 b,288.7930651,48.040176
26710,Kepler-519 b,299.3196708,41.3847447
26711,Kepler-520 b,293.1802903,41.6177408
26712,Kepler-520 b,293.1802903,41.6177408
26713,Kepler-137 c,282.1355875,43.0391951
26714,Kepler-829 b,282.3328312,42.4638125
26715,Kepler-223 e,298.3183909,47.2794824
26716,Kepler-224 b,290.9342679,47.3575414
26717,Kepler-235 e,286.0790779,39.278237
26718,Kepler-235 e,286.0790779,39.278237
26719,Kepler-238 c,287.8971066,40.6378141
26720,Kepler-244 c,287.242641,42.3014185
26721,Kepler-247 b,288.6425609,43.0393769
26722,Kepler-257 b,297.3159994,46.0232642
26723,Kepler-216 b,293.7280695,46.1291139
26724,Kepler-885 b,288.6615682,49.7371538
26725,Kepler-852 b,297.3915863,48.5606875
26726,Kepler-884 b,292.5844328,49.9232012
26727,Kepler-881 b,288.9925529,46.6706513
26728,Kepler-137 c,282.1355875,43.0391951
26729,Kepler-523 b,284.0611224,45.5068127
26730,Kepler-133 c,297.2778906,48.3203542
26731,Kepler-512 b,298.2689217,48.9167391
26732,Kepler-514 b,286.2471739,50.2423694
26733,Kepler-650 b,289.0009451,45.1542968
26734,Kepler-247 b,288.6425609,43.0393769
26735,Kepler-83 c,282.2325197,43.6655662
26736,Kepler-162 c,297.2789115,43.7239693
26737,Kepler-185 c,282.4681674,43.8899464
26738,Kepler-174 b,287.4389454,43.8320052
26739,Kepler-175 b,289.553232,43.876116
26740,Kepler-175 b,289.553232,43.876116
26741,Kepler-881 b,288.9925529,46.6706513
26742,Kepler-881 b,288.9925529,46.6706513
26743,Kepler-879 b,295.8065515,50.9097521
26744,Kepler-878 b,285.2962562,46.6034497
26745,Kepler-878 b,285.2962562,46.6034497
26746,Kepler-908 b,295.3225434,39.3764624
26747,Kepler-908 b,295.3225434,39.3764624
26748,Kepler-911 b,298.5891948,40.7506921
26749,Kepler-911 b,298.5891948,40.7506921
26750,OGLE-TR-111 b,163.324115,-61.4056976
26751,OGLE-TR-111 b,163.324115,-61.4056976
26752,OGLE-TR-132 b,162.6440933,-61.9572476
26753,OGLE-TR-211 b,160.0598236,-62.4555353
26754,Kepler-719 b,295.5360628,43.8844116
26755,Kepler-559 b,296.6368878,43.8027948
26756,Kepler-187 c,299.7964955,44.0892448
26757,Kepler-250 c,289.5947633,44.1418114
26758,Kepler-245 d,291.6389972,42.4363482
26759,Kepler-245 d,291.6389972,42.4363482
26760,Kepler-81 c,293.6369437,42.8248275
26761,Kepler-116 b,294.7420605,43.5367842
26762,Kepler-502 b,291.080133,43.8601911
26763,Kepler-502 b,291.080133,43.8601911
26764,Kepler-499 b,295.1099549,43.9151012
26765,Kepler-1362 b,288.5385574,40.8771276
26766,CoRoT-21 b,101.0526207,-0.2991544
26767,Kepler-465 b,284.5557853,46.0638865
26768,Kepler-147 c,287.9757213,39.087168
26769,Kepler-544 b,294.0290734,39.0517893
26770,Kepler-577 b,294.7119855,39.0737317
26771,Kepler-577 b,294.7119855,39.0737317
26772,Kepler-580 b,283.4997537,40.5528053
26773,Kepler-150 c,288.2341025,40.520897
26774,Kepler-150 c,288.2341025,40.520897
26775,Kepler-238 e,287.8971066,40.6378141
26776,Kepler-238 e,287.8971066,40.6378141
26777,Kepler-238 e,287.8971066,40.6378141
